origin.x,date_ymd,mean_temp
LGA,2013-02-10,29.713333333333335
LGA,2013-02-11,41.79459459459459
LGA,2013-02-12,42.03421052631579
LGA,2013-02-13,39.571052631578944
LGA,2013-02-14,40.375
LGA,2013-02-15,44.276923076923076
LGA,2013-02-16,36.24588235294118
LGA,2013-02-17,28.930625
LGA,2013-02-18,29.703076923076924
LGA,2013-02-19,43.52
LGA,2013-02-20,30.992972972972975
LGA,2013-02-21,30.15909090909091
LGA,2013-02-22,34.16893617021277
LGA,2013-02-23,39.464827586206894
LGA,2013-02-24,40.46933333333333
LGA,2013-02-25,40.92540540540541
LGA,2013-02-26,40.10947368421053
LGA,2013-02-27,45.128461538461536
LGA,2013-02-28,45.95346153846154
LGA,2013-03-01,41.935
LGA,2013-03-02,36.6536
LGA,2013-03-03,34.937
LGA,2013-03-04,35.948510638297876
LGA,2013-03-05,41.460434782608694
LGA,2013-03-06,40.76893617021277
LGA,2013-03-07,36.70307692307692
LGA,2013-03-08,35.03807692307692
LGA,2013-03-09,45.79076923076923
LGA,2013-03-10,40.64473684210526
LGA,2013-03-11,46.84780487804878
LGA,2013-03-12,51.71521739130435
LGA,2013-03-13,45.37
LGA,2013-03-14,35.96588235294118
LGA,2013-03-15,39.70172413793104
LGA,2013-03-16,35.487692307692306
LGA,2013-03-17,34.722702702702705
LGA,2013-03-18,32.287142857142854
LGA,2013-03-19,39.555813953488375
LGA,2013-03-20,40.286545454545454
LGA,2013-03-21,35.01317073170732
LGA,2013-03-22,36.897021276595744
LGA,2013-03-23,42.359
LGA,2013-03-24,42.89705882352941
LGA,2013-03-25,38.095
LGA,2013-03-26,45.95
LGA,2013-03-27,46.13857142857143
LGA,2013-03-28,45.707
LGA,2013-03-29,47.966521739130435
LGA,2013-03-30,52.95548387096774
LGA,2013-03-31,47.94736842105263
LGA,2013-04-01,51.995849056603774
LGA,2013-04-02,39.91357142857143
LGA,2013-04-03,40.17935483870968
LGA,2013-04-04,42.56461538461539
LGA,2013-04-05,53.7995
LGA,2013-04-06,43.621538461538464
LGA,2013-04-07,50.3372
LGA,2013-04-08,61.02178571428571
LGA,2013-04-09,75.72363636363636
LGA,2013-04-10,60.55625
LGA,2013-04-11,54.528571428571425
LGA,2013-04-12,43.436
LGA,2013-04-13,49.738
LGA,2013-04-14,53.82941176470588
LGA,2013-04-15,50.25038461538462
LGA,2013-04-16,56.443333333333335
LGA,2013-04-17,61.488235294117644
LGA,2013-04-18,54.704
LGA,2013-04-19,64.46
LGA,2013-04-20,54.176315789473684
LGA,2013-04-21,48.65571428571429
LGA,2013-04-22,49.5675
LGA,2013-04-23,47.00625
LGA,2013-04-24,54.5048
LGA,2013-04-25,56.75
LGA,2013-04-26,58.05698113207547
LGA,2013-04-27,60.09935483870968
LGA,2013-04-28,59.993529411764705
LGA,2013-04-29,54.6025
LGA,2013-04-30,58.257021276595744
LGA,2013-05-01,57.8625
LGA,2013-05-02,61.72714285714286
LGA,2013-05-03,55.585
LGA,2013-05-04,57.285384615384615
LGA,2013-05-05,52.916
LGA,2013-05-06,58.269090909090906
LGA,2013-05-07,62.87652173913044
LGA,2013-05-08,61.25951219512195
LGA,2013-05-09,62.265263157894736
LGA,2013-05-10,69.72046511627907
LGA,2013-05-11,64.872
LGA,2013-05-12,63.933125
LGA,2013-05-13,53.19285714285714
LGA,2013-05-14,55.685
LGA,2013-05-15,61.721428571428575
LGA,2013-05-16,71.732
LGA,2013-05-17,66.76823529411764
LGA,2013-05-18,60.86
LGA,2013-05-19,57.446976744186045
LGA,2013-05-20,69.41488372093023
LGA,2013-05-21,76.1269387755102
LGA,2013-05-22,68.0625
LGA,2013-05-23,70.55
LGA,2013-05-24,57.23391304347826
LGA,2013-05-25,51.335
LGA,2013-05-26,62.44888888888889
LGA,2013-05-27,67.50142857142858
LGA,2013-05-28,60.959622641509434
LGA,2013-05-29,70.5276923076923
LGA,2013-05-30,82.84266666666667
LGA,2013-05-31,83.97836734693878
LGA,2013-06-01,81.2888
LGA,2013-06-02,79.83272727272727
LGA,2013-06-03,72.06
LGA,2013-06-04,68.29375
LGA,2013-06-05,67.0895
LGA,2013-06-06,65.414
LGA,2013-06-07,62.28727272727273
LGA,2013-06-08,69.95636363636363
LGA,2013-06-09,74.67565217391304
LGA,2013-06-10,66.82042553191489
LGA,2013-06-11,76.005
LGA,2013-06-12,72.60352941176471
LGA,2013-06-13,65.32780487804878
LGA,2013-06-14,64.8383870967742
LGA,2013-06-15,75.70625
LGA,2013-06-16,76.21020408163265
LGA,2013-06-17,77.73076923076923
LGA,2013-06-18,72.44
LGA,2013-06-19,70.09387755102041
LGA,2013-06-20,72.77283018867925
LGA,2013-06-21,73.82342857142856
LGA,2013-06-22,74.67941176470589
LGA,2013-06-23,78.79
LGA,2013-06-24,84.26428571428572
LGA,2013-06-25,82.80304347826088
LGA,2013-06-26,81.68875
LGA,2013-06-27,78.48153846153846
LGA,2013-06-28,79.79333333333334
LGA,2013-06-29,78.11870967741936
LGA,2013-06-30,77.54473684210527
LGA,2013-07-01,75.20734693877552
LGA,2013-07-02,77.85228915662651
LGA,2013-07-03,78.42333333333333
LGA,2013-07-04,84.67538461538462
LGA,2013-07-05,85.32545454545455
LGA,2013-07-06,86.96
LGA,2013-07-07,88.73627906976745
LGA,2013-07-08,83.52117647058823
LGA,2013-07-09,82.9595
LGA,2013-07-10,82.02536585365854
LGA,2013-07-11,81.4385
LGA,2013-07-12,74.77320754716982
LGA,2013-07-13,76.22315789473684
LGA,2013-07-14,86.09767441860465
LGA,2013-07-15,90.016
LGA,2013-07-16,89.0825
LGA,2013-07-17,88.87230769230769
LGA,2013-07-18,92.57260869565218
LGA,2013-07-19,90.55571428571429
LGA,2013-07-20,88.34
LGA,2013-07-21,82.26
LGA,2013-07-22,79.61260869565217
LGA,2013-07-23,82.71137931034482
LGA,2013-07-24,79.98666666666666
LGA,2013-07-25,66.11625
LGA,2013-07-26,76.30945454545454
LGA,2013-07-27,77.264
LGA,2013-07-28,75.12227272727273
LGA,2013-07-29,80.25333333333333
LGA,2013-07-30,77.19176470588235
LGA,2013-07-31,76.73735849056604
LGA,2013-08-01,71.9073469387755
LGA,2013-08-02,77.84923076923077
LGA,2013-08-03,74.66176470588235
LGA,2013-08-04,77.00882352941177
LGA,2013-08-05,73.55622641509434
LGA,2013-08-06,76.13681818181819
LGA,2013-08-07,74.72315789473684
LGA,2013-08-08,76.005
LGA,2013-08-09,79.82585365853659
LGA,2013-08-10,79.40882352941176
LGA,2013-08-11,75.97720930232558
LGA,2013-08-12,75.7436
LGA,2013-08-13,73.65404255319149
LGA,2013-08-14,69.79555555555555
LGA,2013-08-15,72.6511111111111
LGA,2013-08-16,74.02790697674419
LGA,2013-08-17,74.70125
LGA,2013-08-18,73.1288
LGA,2013-08-19,74.39375
LGA,2013-08-20,80.96857142857142
LGA,2013-08-21,82.02772727272728
LGA,2013-08-22,75.66285714285715
LGA,2013-08-23,77.15125
LGA,2013-08-24,71.99290322580646
LGA,2013-08-25,76.95894736842105
LGA,2013-08-26,76.11783783783784
LGA,2013-08-27,81.10533333333333
LGA,2013-08-28,78.16347826086957
LGA,2013-08-29,75.7688
LGA,2013-08-30,77.28434782608696
LGA,2013-08-31,78.69304347826088
LGA,2013-09-01,79.15837837837837
LGA,2013-09-02,77.67805825242718
LGA,2013-09-03,78.4872340425532
LGA,2013-09-04,74.21942857142857
LGA,2013-09-05,73.87129032258065
LGA,2013-09-06,64.96425531914893
LGA,2013-09-07,68.96000000000001
LGA,2013-09-08,77.07621621621621
LGA,2013-09-09,65.618
LGA,2013-09-10,78.84565217391304
LGA,2013-09-11,85.33076923076923
LGA,2013-09-12,78.47169811320755
LGA,2013-09-13,72.73111111111112
LGA,2013-09-14,62.663870967741936
LGA,2013-09-15,67.51076923076923
LGA,2013-09-16,66.642978723404255
LGA,2013-09-17,57.01555555555556
LGA,2013-09-18,63.00555555555555
LGA,2013-09-19,68.165
LGA,2013-09-20,69.92947368421052
LGA,2013-09-21,69.10896551724137
LGA,2013-09-22,65.8539534883721
LGA,2013-09-23,59.845217391304345
LGA,2013-09-24,63.118947368421054
LGA,2013-09-25,65.48136363636364
LGA,2013-09-26,64.42884615384615
LGA,2013-09-27,63.33571428571429
LGA,2013-09-28,66.92692307692307
LGA,2013-09-29,64.45625
LGA,2013-09-30,66.26346153846154
LGA,2013-10-01,72.35191489361702
LGA,2013-10-02,76.27882352941177
LGA,2013-10-03,71.9
LGA,2013-10-04,75.90166666666667
LGA,2013-10-05,69.465
LGA,2013-10-06,67.78869565217391
LGA,2013-10-07,70.5525
LGA,2013-10-08,61.704897959183675
LGA,2013-10-09,60.05642857142857
LGA,2013-10-10,60.66909090909091
LGA,2013-10-11,64.93086956521739
LGA,2013-10-12,65.52714285714286
LGA,2013-10-13,61.075744680851066
LGA,2013-10-14,59.31358490566038
LGA,2013-10-15,62.515
LGA,2013-10-16,62.66421052631579
LGA,2013-10-17,66.77576923076923
LGA,2013-10-18,63.70170212765957
LGA,2013-10-19,60.56461538461539
LGA,2013-10-20,57.8135
LGA,2013-10-21,59.50360655737705
LGA,2013-10-22,60.71061224489796
LGA,2013-10-23,52.10189873417721
LGA,2013-10-24,49.07473684210526
LGA,2013-10-25,49.20333333333333
LGA,2013-10-26,49.24666666666667
LGA,2013-10-27,53.685
LGA,2013-10-28,56.08380952380952
LGA,2013-10-29,50.247368421052634
LGA,2013-10-30,55.35038461538461
LGA,2013-10-31,61.8068
LGA,2013-11-01,66.26870967741935
LGA,2013-11-02,61.46333333333333
LGA,2013-11-03,46.356923076923074
LGA,2013-11-04,41.97170731707317
LGA,2013-11-05,50.95590909090909
LGA,2013-11-06,56.95896551724138
LGA,2013-11-07,56.92511627906977
LGA,2013-11-08,46.694146341463416
LGA,2013-11-09,45.4475
LGA,2013-11-10,52.75866666666666
LGA,2013-11-11,49.07931034482758
LGA,2013-11-12,36.817142857142855
LGA,2013-11-13,35.96786885245902
LGA,2013-11-14,45.808
LGA,2013-11-15,49.14090909090909
LGA,2013-11-16,53.195
LGA,2013-11-17,57.386923076923075
LGA,2013-11-18,61.22428571428571
LGA,2013-11-19,44.75
LGA,2013-11-20,39.16836363636364
LGA,2013-11-21,45.035
LGA,2013-11-22,54.09137931034483
LGA,2013-11-23,43.02727272727273
LGA,2013-11-24,27.352
LGA,2013-11-25,31.35222222222222
LGA,2013-11-26,37.859
LGA,2013-11-27,47.536923076923074
LGA,2013-11-28,33.106842105263155
LGA,2013-11-29,36.232
LGA,2013-11-30,34.13947368421053
LGA,2013-12-01,44.73695652173913
LGA,2013-12-02,44.20625
LGA,2013-12-03,46.381632653061224
LGA,2013-12-04,46.47745454545455
LGA,2013-12-05,53.20511627906977
LGA,2013-12-06,46.702553191489365
LGA,2013-12-07,38.872
LGA,2013-12-08,31.251578947368422
LGA,2013-12-09,37.6496
LGA,2013-12-10,33.90372881355932
LGA,2013-12-11,30.1736
LGA,2013-12-12,25.47469387755102
LGA,2013-12-13,30.7772
LGA,2013-12-14,25.73
LGA,2013-12-15,36.4325
LGA,2013-12-16,27.755384615384617
LGA,2013-12-17,28.272340425531915
LGA,2013-12-18,32.414146341463415
LGA,2013-12-19,39.40315789473684
LGA,2013-12-20,46.37384615384615
LGA,2013-12-21,53.92
LGA,2013-12-22,61.67219512195122
LGA,2013-12-23,54.66628571428571
LGA,2013-12-24,37.791304347826085
LGA,2013-12-25,26.12972972972973
LGA,2013-12-26,34.22818181818182
LGA,2013-12-27,36.95209302325581
LGA,2013-12-28,44.541875
LGA,2013-12-29,43.81225806451613
LGA,2013-12-30,38.54631578947368
